codice,CODICE ELETTORALE,CODICE ISTAT,CODICE BELFIORE
1030450070,1030450070,020007,B110
1010270290,1010270290,004029,B111
1030120331,1030120331,016035,B112
3120700130,2120700130,058013,B114
4150720160,3150720160,065016,B115
2040140060,1040140060,021009,B116
1030570191,1030570191,018021,B117
4180670140,3180670140,080014,B118
1030150230,1030150230,017026,B120
1010810340,1010810340,001034,B121
1030120350,1030120350,016036,B123
1030150240,1030150240,017027,B124
1030860140,1030860140,012017,B126
2050840050,1050840050,026005,B128
2050900140,1050900140,024014,B132
1030240280,1030240280,013028,B134
1030120360,1030120360,016037,B137
1030120370,1030120370,016038,B138
1030990060,1030990060,098006,B141
1030570200,1030570200,018022,B142
2050900150,1050900150,024015,B143
1030240290,1030240290,013029,B144
2040140070,1040140070,021010,B145
1030150250,1030150250,017028,B149
1030860151,1030860151,012019,B150
2050890130,1050890130,023013,B152
2040830240,1040830240,022025,B153
2050890140,1050890140,023014,B154
2080680060,1080680060,035006,B156
1030150260,1030150260,017029,B157
2040830250,1040830250,022026,B158
1030570210,1030570210,018023,B159
2040140080,1040140080,021011,B160
2050900160,1050900160,024016,B161
1030490320,1030490320,015032,B162
1030860152,1030860152,012020,B166
1010270300,1010270300,004030,B167
4181030030,3181030030,102003,B169
1010810350,1010810350,001035,B171
1030240300,1030240300,013030,B172
4170640130,3170640130,076013,B173
1010270310,1010270310,004031,B175
1010520250,1010520250,003026,B176
1010020240,1010020240,006024,B179
1030120390,1030120390,016040,B178
4160160010,3160160010,074001,B180
4170640140,3170640140,076014,B181
1030860160,1030860160,012021,B182
1010520260,1010520260,003027,B183
1030150270,1030150270,017030,B184
1031040110,1031040110,108011,B187
2080660040,1080660040,039004,B188
1030860170,1030860170,012022,B191
1020040110,1020040110,007011,B192
4130600040,3130600040,068004,B193
1030980100,1030980100,097010,B194
3120330150,2120330150,060015,B195
2050900170,1050900170,024017,B196
4181030040,3181030040,102004,B197
5190480070,4190480070,083007,B198
1010270320,1010270320,004032,B200
1030570220,1030570220,018024,B201
5190210090,4190210090,087009,B202
2040140090,1040140090,021012,B203
1010270330,1010270330,004033,B204
1010810360,1010810360,001036,B205
1011020130,1011020130,103013,B207
1010810370,1010810370,001037,B209
1031040120,1031040120,108012,B212
2050540150,1050540150,028015,B213
1070390070,1070390070,011007,B214
2060930070,1060930070,093007,B215
1010810380,1010810380,001038,B216
1030120400,1030120400,016041,B217
1030240320,1030240320,013032,B218
1030860171,1030860171,012023,B219
2040140100,1040140100,021013,B220
1010070100,1010070100,005010,B221
1030120401,1030120401,016042,B223
1010810390,1010810390,001039,B225
4150510100,3150510100,063010,B227
1030860180,1030860180,012024,B228
1010960070,1010960070,096007,B229
1020040120,1020040120,007012,B230
1010810400,1010810400,001040,B232
4180670150,3180670150,080015,B234
1030490350,1030490350,015035,B235
1010070110,1010070110,005011,B236
5190760030,4190760030,089003,B237
4130230080,3130230080,069008,B238
4150110100,3150110100,062010,B239
1030490360,1030490360,015036,B240
4150720170,3150720170,065017,B242
3090050050,2090050050,051005,B243
5200730170,4200730170,090017,B246
2060930080,1060930080,093008,B247
5200730175,4200730175,090091,B248
2080130080,1080130080,037008,B249
5201110060,4201110060,111006,B250
3090630030,2090630030,047003,B251
1030770100,1030770100,014010,B255
4130380120,3130380120,066012,B256
1030860181,1030860181,012025,B258
2060850130,1060850130,030013,B259
1030980110,1030980110,097011,B261
1030240340,1030240340,013034,B262
5200730180,4200730180,090018,B264
5200730190,4200730190,090019,B265
4150720180,3150720180,065018,B266
4150110110,3150110110,062011,B267
3090750030,2090750030,052003,B269
4180250200,3180250200,078020,B270
1031040130,1031040130,108013,B272
5201110070,4201110070,111007,B274
5190010050,4190010050,084005,B275
5200730200,4200730200,090020,B276
1010810410,1010810410,001041,B278
1010810420,1010810420,001042,B279
1010880210,1010880210,002021,B280
5200950170,4200950170,095017,B281
1070340060,1070340060,010006,B282
1010810430,1010810430,001043,B284
1010270340,1010270340,004034,B285
1030490380,1030490380,015038,B286
5190760040,4190760040,089004,B287
5190820020,4190820020,081002,B288
1031040135,1031040135,108051,B289
1030490400,1030490400,015040,B292
2080560070,1080560070,034007,B293
4130600050,3130600050,068005,B294
4140190050,3140190050,070005,B295
2050890150,1050890150,023015,B296
1010810440,1010810440,001044,B297
1030860190,1030860190,012026,B300
1030490410,1030490410,015041,B301
5190180030,4190180030,085003,B302
3090620030,2090620030,050002,B303
2050890160,1050890160,023016,B304
1010810450,1010810450,001045,B305
1010070120,1010070120,005012,B306
2060850140,1060850140,030014,B309
1010020250,1010020250,006025,B311
1030240350,1030240350,013035,B313
5200950180,4200950180,095018,B314
5190550140,4190550140,082014,B315
4180970020,3180970020,101002,B319
1030860200,1030860200,012027,B326
2080680080,1080680080,035008,B328
2080610070,1080610070,033007,B332
2040830280,1040830280,022029,B335
2050540160,1050540160,028016,B345
1030240360,1030240360,013036,B346
1030860211,1030860211,012143,M425
2050840060,1050840060,026006,B349
1010810460,1010810460,001046,B350
4150720190,3150720190,065019,B351
3110590070,2110590070,041007,B352
5200170090,4200170090,092009,B354
1030240370,1030240370,013037,B355
4130380130,3130380130,066013,B358
4160310080,3160310080,071008,B357
4150200080,3150200080,061008,B361
4150200090,3150200090,061009,B362
2040140110,1040140110,021014,B364
1030150271,1030150271,017031,B365
1030770110,1030770110,014011,B366
4150080130,3150080130,064013,B367
1030860220,1030860220,012029,B368
1070740150,1070740150,009015,B369
4150510110,3150510110,063011,B371
4150080140,3150080140,064014,B374
2050100080,1050100080,025008,B375
1010070130,1010070130,005013,B376
5190010060,4190010060,084006,B377
5200730210,4200730210,090021,B378
4180670160,3180670160,080016,B379
1011020140,1011020140,103014,B380
5190280050,4190280050,086005,B381
4130380140,3130380140,066014,B382
5201110080,4201110080,111008,B383
5190210100,4190210100,087010,B384
5190820030,4190820030,081003,B385
3120910090,2120910090,056010,B388
2040830300,1040830300,022032,B389
3090620040,2090620040,050003,B390
4170470040,3170470040,077004,B391
3090620050,2090620050,050004,B392
1030120410,1030120410,016043,B393
1030150280,1030150280,017032,B394
1030120420,1030120420,016044,B395
1030980120,1030980120,097012,B396
2040140120,1040140120,021015,B397
3110440060,2110440060,043006,B398
2080130090,1080130090,037009,B399
2040830310,1040830310,022033,B400
2050890170,1050890170,023017,B402
2050900180,1050900180,024018,B403
2040830320,1040830320,022034,B404
2080610080,1080610080,033008,B405
3090300050,2090300050,048005,B406
2080560080,1080560080,034008,B408
1070390080,1070390080,011008,B410
1070740160,1070740160,009016,B409
4160410090,3160410090,075010,B413
4150080150,3150080150,064015,B415
1070740170,1070740170,009017,B416
1010960080,1010960080,096008,B417
2040830330,1040830330,022035,B419
1010070140,1010070140,005014,B418
1030980130,1030980130,097013,B423
4180250210,3180250210,078021,B424
1010070150,1010070150,005015,B425
4180250220,3180250220,078022,B426
5190010070,4190010070,084007,B427
5190210110,4190210110,087011,B428
5190180040,4190180040,085004,B429
5190550150,4190550150,082015,B430
1010520290,1010520290,003030,B431
2050710080,1050710080,029008,B432
2050900190,1050900190,024019,B433
1030120440,1030120440,016046,B434
1010810470,1010810470,001047,B435
1030150290,1030150290,017033,B436
4150720200,3150720200,065020,B437
1030260090,1030260090,019009,B439
4170640150,3170640150,076015,B440
2050900200,1050900200,024020,B441
1030120450,1030120450,016047,B442
4170640160,3170640160,076016,B443
4150110120,3150110120,062012,B444
3100800080,2100800080,055008,B446
4150200100,3150200100,061010,B445
1030570230,1030570230,018025,B447
1030490420,1030490420,015042,B448
1030150300,1030150300,017034,B450
4150510120,3150510120,063012,B452
1010020260,1010020260,006026,B453
3090430050,2090430050,046005,B455
1010960090,1010960090,096009,B457
5190010080,4190010080,084008,B460
1030490440,1030490440,015044,B461
1010810480,1010810480,001048,B462
1011020150,1011020150,103015,B463
1010960100,1010960100,096010,B465
1010270350,1010270350,004035,B467
3110030060,2110030060,042006,B468
1010070160,1010070160,005016,B469
1030120460,1030120460,016048,B471
3120700140,2120700140,058014,B472
3110030070,2110030070,042007,B470
1010520310,1010520310,003032,B473
3110440070,2110440070,043007,B474
4150720210,3150720210,065021,B476
4150200110,3150200110,061011,B477
4180670170,3180670170,080017,B481
1010020270,1010020270,006027,B482
2060850150,1060850150,030015,B483
1030260100,1030260100,019010,B484
2050900210,1050900210,024021,B485
5190010090,4190010090,084009,B486
1070340070,1070340070,010007,B490
4150720220,3150720220,065022,B492
2050870020,1050870020,027002,B493
3120700150,2120700150,058015,B496
3090360020,2090360020,053002,B497
1030260101,1030260101,019011,B498
2080680090,1080680090,035009,B499
4180250230,3180250230,078023,B500
1031040140,1031040140,108014,B501
2080680100,1080680100,035010,B502
3100580050,2100580050,054005,B504
1010880250,1010880250,002025,B505
3090300060,2090300060,048006,B507
4160410100,3160410100,075011,B506
1010960111,1010960111,096086,M373
2050900220,1050900220,024022,B511
3090420020,2090420020,049002,B509
1010810490,1010810490,001049,B512
1030240390,1030240390,013040,B513
2040830331,1040830331,022036,B514
4130790070,3130790070,067008,B515
4180670180,3180670180,080018,B516
4130380150,3130380150,066015,B526
2040140130,1040140130,021016,B529
1070340080,1070340080,010008,B538
3090420030,2090420030,049003,B553
2050540200,1050540200,028020,B564
2040140140,1040140140,021017,B570
4140190060,3140190060,070006,B519
5190010100,4190010100,084010,B520
5190820040,4190820040,081004,B521
4140190070,3140190070,070007,B522
2050540170,1050540170,028017,B524
2040830340,1040830340,022037,B525
3120400030,2120400030,059003,B527
4140190080,3140190080,070008,B528
1030770120,1030770120,014012,B530
2050540180,1050540180,028018,B531
5190550151,4190550151,082016,B533
5190550160,4190550160,082017,B532
3111050040,2111050040,109004,B534
5190550170,4190550170,082018,B535
2060850160,1060850160,030016,B536
5190180050,4190180050,085005,B537
2080500030,1080500030,036003,B539
4150110130,3150110130,062013,B541
3120330160,2120330160,060016,B543
4150110140,3150110140,062014,B542
4140190090,3140190090,070009,B544
2050870030,1050870030,027003,B546
2060850175,1060850175,030138,M311
4170640170,3170640170,076017,B549
4140190100,3140190100,070010,B550
1070340090,1070340090,010009,B551
2050870040,1050870040,027004,B554
4150720230,3150720230,065023,B555
5190550171,4190550171,082019,B556
3090430060,2090430060,046006,B557
1070370100,1070370100,008011,B559
3110440080,2110440080,043008,B562
5190210120,4190210120,087012,B561
2050540190,1050540190,028019,B563
4150510130,3150510130,063013,B565
2080500040,1080500040,036004,B566
1030570240,1030570240,018026,B567
4130380160,3130380160,066016,B569
2080130100,1080130100,037010,B572
2040830350,1040830350,022038,B577
1010270370,1010270370,004037,B573
2050100081,1050100081,025023,B574
3120700160,2120700160,058016,B576
2050710090,1050710090,029009,B578
2040830360,1040830360,022039,B579
4170640180,3170640180,076018,B580
4150200120,3150200120,061012,B581
2050710100,1050710100,029010,B582
4160310090,3160310090,071009,B584
1010960120,1010960120,096012,B586
1010810500,1010810500,001050,B588
1030570250,1030570250,018027,B587
2050540210,1050540210,028021,B589
4150080160,3150080160,064016,B590
4180670190,3180670190,080019,B591
1010810510,1010810510,001051,B592
1030490460,1030490460,015046,B593
1010070170,1010070170,005017,B594
3120910100,2120910100,056011,B597
2060930090,1060930090,093009,B598
5190010110,4190010110,084011,B602
5190760050,4190760050,089005,B603
3120910110,2120910110,056012,B604
1010810520,1010810520,001052,B605
4130380170,3130380170,066017,B606
4180250240,3180250240,078024,B607
4150720240,3150720240,065024,B608
3100580060,2100580060,054006,B609
1011020160,1011020160,103016,B610
1030570270,1030570270,018029,B613
1030450080,1030450080,020008,B612
1011020170,1011020170,103017,B615
4160410110,3160410110,075012,B616
4180670200,3180670200,080020,B617
1030120470,1030120470,016049,B618
4161060040,3161060040,110004,B619
4130230100,3130230100,069010,B620
1010270380,1010270380,004038,B621
2080680180,1080680180,035018,C669
4130380180,3130380180,066018,B624
3091000010,2091000010,100001,B626
3120690080,2120690080,057009,B627
1010810521,1010810521,001053,B628
3120690090,2120690090,057010,B631
1010020280,1010020280,006028,B629
4140940050,3140940050,094005,B630
1010070180,1010070180,005018,B633
1030860230,1030860230,012030,B634
3120700170,2120700170,058017,B635
3110590080,2110590080,041008,B636
1010810530,1010810530,001054,B637
1030240400,1030240400,013041,B639
4130790080,3130790080,067009,B640
1030240410,1030240410,013042,B641
2050870050,1050870050,027005,B642
2080610100,1080610100,033010,B643
4150720250,3150720250,065025,B644
5190550180,4190550180,082020,B645
3090360021,2090360021,053003,B646
3090620060,2090620060,050005,B647
3090430070,2090430070,046007,B648
3120700180,2120700180,058018,B649
1030260110,1030260110,019012,B650
4130380190,3130380190,066019,B651
1030240420,1030240420,013043,B653
4181030050,3181030050,102005,B655
4130380200,3130380200,066020,B656
4130380210,3130380210,066021,B658
5190480080,4190480080,083008,B660
1030120480,1030120480,016050,B661
5190480090,4190480090,083009,B666
1030150310,1030150310,017035,B664
3120910120,2120910120,056013,B663
4150200130,3150200130,061013,B667
3090420040,2090420040,049004,B669
3090050060,2090050060,051006,B670
1031040145,1031040145,108052,B671
4130380220,3130380220,066022,B672
4150080170,3150080170,064017,B674
5200170110,4200170110,092011,B675
1030150320,1030150320,017036,B676
4130380230,3130380230,066023,B677
1030260120,1030260120,019013,B679
1030260130,1030260130,019014,B680
2050840070,1050840070,026007,B678
4130600060,3130600060,068006,B681
4140940060,3140940060,094006,B682
3090300080,2090300080,048008,B684
3090420050,2090420050,049005,B685
1030260140,1030260140,019015,B686
3120910130,2120910130,056014,B688
3120700190,2120700190,058019,B687
4160410120,3160410120,075013,B690
3120910140,2120910140,056015,B691
1010270390,1010270390,004039,B692
3090050070,2090050070,051007,B693
1011020180,1011020180,103018,B694
4150510140,3150510140,063014,B696
5190480100,4190480100,083010,B695
2040830370,1040830370,022040,B697
1030150330,1030150330,017037,B698
1010020290,1010020290,006029,B701
1030120490,1030120490,016051,B703
4150200140,3150200140,061014,B704
1010810540,1010810540,001055,B705
4150080180,3150080180,064018,B706
1010070190,1010070190,005019,B707
1010960130,1010960130,096013,B708
1030120500,1030120500,016052,B710
2050890180,1050890180,023018,B709
1030150340,1030150340,017038,B711
2060350010,1060350010,031001,B712
4150200150,3150200150,061015,B715
4160090140,3160090140,072014,B716
4180670210,3180670210,080021,B718
4180220160,3180220160,079017,B717
1010270400,1010270400,004040,B719
1010270410,1010270410,004041,B720
4130600070,3130600070,068007,B722
4160310091,3160310091,071010,B724
4130380240,3130380240,066024,B725
1070340100,1070340100,010010,B726
3110060100,2110060100,044010,B727
1031040150,1031040150,108015,B729
